nexus_name,species_name,common_name,Category,ssb_presence,ssb_prevalence,mean_temp_2019,mean_precip_2019,mean_cloud_2019,mean_biomass_2019,predator_count,size_dimorphism_presence,median_body_size,body_size_range,lifespan,sex_ratio,median_group_size,group_structure,hierarchical_structure,mating_system,infant_rearing_strategy,imputed_mean_temp_2019,imputed_mean_precip_2019,imputed_mean_cloud_2019,imputed_mean_biomass_2019,imputed_predator_count,imputed_sexual_dimorphism,imputed_median_body_mass,imputed_bodymass_range,imputed_lifespan,imputed_adult_sex_ratio,imputed_median_group_size,
Galago_moholi_ott311214,Galago_moholi,Mohol bushbaby,Strepsirrhini,1,2,24.0957795,0.005222656,0.764263695,2.082536064,142,1,0.2,0.1,16,1,1,Solitary,Patriarchal,Polygynous,Maternal,24.0957795,0.005222656,0.764263695,2.082536064,142,1,0.2,0.1,16,1,1,
Galago_senegalensis_ott863751,Galago_senegalensis,Senegal bushbaby,Strepsirrhini,0,0,24.53858265,0.00112051,0.462569085,1.741165396,108,1,0.2,0.2,4,1,4,Solitary,Patriarchal,Polygynous,Maternal,24.53858265,0.00112051,0.462569085,1.741165396,108,1,0.2,0.2,4,1,4,
Galagoides_demidoffi_ott7655192,Galagoides_kumbirensis,Angolan dwarf galago,Strepsirrhini,0,0,25.8194015,0.005602698,0.869182763,4.643792071,50,1,NA,NA,8,NA,1,Solitary,Patriarchal,Polygynous,Maternal,23.02294845,0.006518954,0.781531531,3.731764617,64,1,0.85,0.3,16,1,1,
Galagoides_kumbirensis_ott7655193,Galagoides_orinus,Uluguru bushbaby,Strepsirrhini,0,0,23.02294845,0.006518954,0.781531531,3.731764617,64,1,0.85,0.3,16,1,1,Solitary,Patriarchal,Polygynous,Maternal,26.9143692,0.003380671,0.735883377,5.316130638,55,1,0.626528234,0.327415919,15,0.920796378,1,
Galagoides_orinus_ott679563,Galagoides_rondoensis,Rondo dwarf galago,Strepsirrhini,0,0,26.9143692,0.003380671,0.735883377,5.316130638,55,1,NA,NA,15,NA,1,Solitary,Patriarchal,Polygynous,Maternal,25.90469545,0.005270145,0.715140067,3.701463161,57,1,0.576772728,0.269395881,13,0.913343779,1,
Galagoides_rondoensis_ott3607491,Galagoides_thomasi,Thomas' bushbaby,Strepsirrhini,0,0,25.90469545,0.005270145,0.715140067,3.701463161,57,1,NA,NA,13,NA,1,Solitary,Patriarchal,Polygynous,Maternal,27.66100413,0.00166638,0.64200596,3.858282431,33,1,0.14,0.02,12.38660599,1,1,
Galagoides_thomasi_ott202831,Galagoides_zanzibaricus,Zanzibar bushbaby,Strepsirrhini,0,0,27.66100413,0.00166638,0.64200596,3.858282431,33,1,0.14,0.02,NA,1,1,Solitary,Patriarchal,Polygynous,Maternal,20.99023567,0.00594986,0.747945973,3.940418334,44,1,238,68,40,0.11,10,
Gorilla_beringei_ott351685,Gorilla_beringei,Mountain gorilla,Hominoidae,1,61.6,20.99023567,0.00594986,0.747945973,3.940418334,44,1,238,68,40,0.11,10,Single-male-multi-female,Patriarchal,Polygynous,Maternal,24.7864968,0.005352524,0.703934284,3.557253132,33,1,134,132,40,0.25,5,
Gorilla_gorilla_ott417965,Gorilla_gorilla,Lowland gorilla,Hominoidae,1,4.67,24.7864968,0.005352524,0.703934284,3.557253132,33,1,134,132,40,0.25,5,Single-male-multi-female,Patriarchal,Polygynous,Maternal,23.244696,0.005319068,0.917926633,1.721966386,18,0,1.24,0,14.93663695,1,4,
Hapalemur_alaotrensis_ott3607542,Hapalemur_alaotrensis,Lac Alaotra bamboo lemur,Strepsirrhini,0,0,23.244696,0.005319068,0.917926633,1.721966386,18,0,1.24,0,NA,1,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,22.1815837,0.007990701,0.922227661,3.837112232,24,0,1.48,0.45,15,1,4,
Hapalemur_aureus_ott671260,Hapalemur_aureus,Golden bamboo lemur,Strepsirrhini,0,0,22.1815837,0.007990701,0.922227661,3.837112232,24,0,1.48,0.45,15,1,4,Monogamous pairs,NA,Monogamous,Maternal,25.0850698,0.007145625,0.902155086,3.400965341,27,0,0.9,0,15,1,5,
Hapalemur_griseus_ott789630,Hapalemur_griseus,Eastern lesser bamboo lemur,Strepsirrhini,0,0,25.0850698,0.007145625,0.902155086,3.400965341,27,0,0.9,0,15,1,5,Single-male-multi-female,Matriarchal,Monogamous,Maternal,24.2944473,0.011379632,0.919843298,4.689690385,27,0,1.4,1,15,1,6.615596238,
Hapalemur_occidentalis_ott311692,Hapalemur_occidentalis,Western lesser bamboo lemur,Strepsirrhini,0,0,24.2944473,0.011379632,0.919843298,4.689690385,27,0,1.4,1,15,1,NA,NA,Matriarchal,Monogamous,Maternal,4.85632885,0.007150287,0.345036244,3.510458187,50,0,7.5,3,25,1,4,
Hoolock_hoolock_ott1029474,Hoolock_hoolock,Hoolock gibbon,Hylobatidae,0,0,4.85632885,0.007150287,0.345036244,3.510458187,50,0,7.5,3,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,16.4922398,0.002253797,0.182339606,4.57334659,57,0,7.732878625,4.812939481,25.41650022,1,4,
Hoolock_leuconedys_ott574262,Hoolock_leuconedys,Eastern hoolock gibbon,Hylobatidae,0,0,16.4922398,0.002253797,0.182339606,4.57334659,57,0,NA,NA,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,17.5667459,0.000732152,0.28275926,3.611201235,62,0,6.35,5.9,25,1,4,
Hoolock_tianxing_ott7067554,Hoolock_tianxing,Skywalker hoolock gibbon,Hylobatidae,0,0,17.5667459,0.000732152,0.28275926,3.611201235,62,0,6.35,5.9,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,25.8874852,0.005906795,0.864331257,4.953154642,32,0,5.94,2.87,25,1,4,
Hylobates_agilis_ott166550,Hylobates_agilis,Agile gibbon,Hylobatidae,0,0,25.8874852,0.005906795,0.864331257,4.953154642,32,0,5.94,2.87,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,26.1798544,0.011903009,0.951791804,4.532062758,21,0,6,0,30,1,4,
Hylobates_albibarbis_ott96942,Hylobates_albibarbis,Bornean white-bearded gibbon,Hylobatidae,0,0,26.1798544,0.011903009,0.951791804,4.532062758,21,0,6,0,30,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,26.8443695,0.009396169,0.896246096,4.371740564,9,0,5.8,0.4,25,1,4,
Hylobates_klossii_ott995047,Hylobates_klossii,Kloss's gibbon,Hylobatidae,0,0,26.8443695,0.009396169,0.896246096,4.371740564,9,0,5.8,0.4,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,23.10159138,0.001663594,0.63639937,4.43645931,39,0,6,3.2,30,1,4,
Hylobates_lar_ott995038,Hylobates_lar,Lar gibbon,Hylobatidae,1,18.67,23.10159138,0.001663594,0.63639937,4.43645931,39,0,6,3.2,30,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,24.7273581,0.01221778,0.896518525,3.028285761,24,0,6.42,0.33,35,1,4,
Hylobates_moloch_ott732213,Hylobates_moloch,Silvery gibbon,Hylobatidae,0,0,24.7273581,0.01221778,0.896518525,3.028285761,24,0,6.42,0.33,35,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,26.18011,0.008248597,0.938953536,4.494957197,21,0,6,4,25,1,4,
Hylobates_muelleri_ott995050,Hylobates_muelleri,Muller's gibbon,Hylobatidae,0,0,26.18011,0.008248597,0.938953536,4.494957197,21,0,6,4,25,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,26.7341409,0.000440372,0.53742823,3.997693324,47,0,6,4,31.30875638,1,4,
Hylobates_pileatus_ott995054,Hylobates_pileatus,Pileated gibbon,Hylobatidae,0,0,26.7341409,0.000440372,0.53742823,3.997693324,47,0,6,4,NA,1,4,Monogamous pairs,Egalitarian,Monogamous,Maternal,23.3643483,0.00745712,0.922063215,4.233392559,25,0,9.5,0,18,1,4,
Indri_indri_ott696022,Indri_indri,Indri,Strepsirrhini,0,0,23.3643483,0.00745712,0.922063215,4.233392559,25,0,9.5,0,18,1,4,Monogamous pairs,Matriarchal,Monogamous,Maternal,22.98098249,0.009496902,0.81855265,4.657486566,76.63358585,1,7.267306298,3.183612015,10,1,40,
Lagothrix_cana_ott968680,Lagothrix_cana,Gray woolly monkey,Platyrrhini,0,0,NA,NA,NA,NA,NA,1,NA,NA,10,1,40,Fission-fusion,Patriarchal,Polygynandrous,Maternal,16.2818145,0.011541376,0.91596842,3.739810343,63,1,8.75,6.5,25,1,15,
Lagothrix_flavicauda_ott3607554,Lagothrix_flavicauda,Yellow-tailed woolly monkey,Platyrrhini,0,0,16.2818145,0.011541376,0.91596842,3.739810343,63,1,8.75,6.5,25,1,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,23.7270824,0.01003793,0.857078368,4.829193709,78,1,7.38,3.25,25,1,40,
Lagothrix_lagotricha_ott297528,Lagothrix_lagotricha,Common woolly monkey,Platyrrhini,1,1,23.7270824,0.01003793,0.857078368,4.829193709,78,1,7.38,3.25,25,1,40,Fission-fusion,Patriarchal,Polygynandrous,Maternal,22.6992464,0.005645188,0.65685748,5.419221841,88,1,8.95738359,4.549734936,30,0.804599435,15,
Lagothrix_lugens_ott57134,Lagothrix_lugens,Colombian woolly monkey,Platyrrhini,0,0,22.6992464,0.005645188,0.65685748,5.419221841,88,1,NA,NA,30,NA,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,23.35403245,0.009767416,0.837815509,4.743340138,77.31679293,1,7.540663797,3.382085528,22.19431385,0.973271383,45,
Lagothrix_poeppigii_ott57313,Lagothrix_poeppigii,Silvery woolly monkey,Platyrrhini,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,45,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,21.86183263,0.008685359,0.760764074,4.399925852,74.58396463,1,8.95738359,4.549734936,30,0.804599435,40,
Lagothrix_tschudii_ott7067563,Lagothrix_tschudii,Peruvian woolly monkey,Platyrrhini,0,0,NA,NA,NA,NA,NA,1,NA,NA,30,NA,40,Fission-fusion,Patriarchal,Polygynandrous,Maternal,26.3232745,0.00437825,0.761845128,2.276526744,22,0,2.85,1.3,19,1,17,
Lemur_catta_ott913930,Lemur_catta,Ring-tailed lemur,Strepsirrhini,0,0,26.3232745,0.00437825,0.761845128,2.276526744,22,0,2.85,1.3,19,1,17,Multi-male-multi-female,Matriarchal,Polygynandrous,Allo-parenting,27.4325119,0.012402523,0.70249258,3.238292853,54,0,0.6,0,15,1,5,
Leontopithecus_caissara_ott3607559,Leontopithecus_caissara,Speragui lion tamarin,Platyrrhini,0,0,27.4325119,0.012402523,0.70249258,NA,54,0,0.6,0,15,1,5,Monogamous pairs,Patriarchal,Monogamous,Allo-parenting,25.9643886,0.001232083,0.51492642,3.210505304,57,0,0.6,0.2,8,1,6,
Leontopithecus_chrysomelas_ott341890,Leontopithecus_chrysomelas,Golden-headed lion tamarin,Platyrrhini,0,0,25.9643886,0.001232083,0.51492642,3.210505304,57,0,0.6,0.2,8,1,6,Monogamous pairs,Patriarchal,Monogamous,Maternal,26.3902198,0.007126689,0.659480192,2.796345557,61,0,0.486428748,0.099210903,10,1,4,
Leontopithecus_chrysopygus_ott566865,Leontopithecus_chrysopygus,Black lion tamarin,Platyrrhini,0,0,26.3902198,0.007126689,0.659480192,2.796345557,61,0,NA,NA,10,1,4,Monogamous pairs,Patriarchal,Monogamous,Shared parental care,27.184729,0.008012271,0.368407565,2.8321733,54,0,0.6,0.4,15,1,8,
Leontopithecus_rosalia_ott921451,Leontopithecus_rosalia,Golden lion tamarin,Platyrrhini,1,2,27.184729,0.008012271,0.368407565,2.8321733,54,0,0.6,0.4,15,1,8,Monogamous pairs,Patriarchal,Monogamous,Allo-parenting,27.5325968,0.008892552,0.90439717,2.253848821,19,0,0.762095084,0.020544886,8,0.992280227,1,
Lepilemur_aeeclis_ott757736,Lepilemur_aeeclis,Antafia sportive lemur,Strepsirrhini,0,0,27.5325968,0.008892552,0.90439717,2.253848821,19,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.4448486,0.007915831,0.904468358,2.727610032,19,0,5.568791938,-0.133012295,8,0.973036639,1,
Lepilemur_ahmansonorum_ott3607514,Lepilemur_ahmansonorum,Ahmanson's sportive lemur,Strepsirrhini,0,0,27.4448486,0.007915831,0.904468358,2.727610032,19,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.9996379,0.013830593,0.897698502,3.15769875,23,0,0.75,0,10,1,1,
Lepilemur_ankaranensis_ott414211,Lepilemur_ankaranensis,Ankarana sportive lemur,Strepsirrhini,0,0,25.9996379,0.013830593,0.897698502,3.15769875,23,0,0.75,0,10,1,1,Solitary,Matriarchal,Polygynous,Maternal,21.159494,0.007938164,0.9243294,3.700256093,24,0,0.959704751,0.17831427,8,0.994064063,1,
Lepilemur_betsileo_ott3607511,Lepilemur_betsileo,Betsileo sportive lemur,Strepsirrhini,0,0,21.159494,0.007938164,0.9243294,3.700256093,24,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,23.0316406,0.016802293,0.933366547,4.201470199,25,0,0.63,0.25,12,1,1,
Lepilemur_dorsalis_ott231275,Lepilemur_dorsalis,Gray-backed sportive lemur,Strepsirrhini,0,0,23.0316406,0.016802293,0.933366547,4.201470199,25,0,0.63,0.25,12,1,1,Solitary,Matriarchal,Polygynous,Maternal,27.439447,0.011044824,0.899459506,2.541138969,19,0,1.139356363,0.262113504,9.821564506,0.995973291,1,
Lepilemur_edwardsi_ott148503,Lepilemur_edwardsi,Milne-Edwards' sportive lemur,Strepsirrhini,0,0,27.439447,0.011044824,0.899459506,2.541138969,19,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,24.2631622,0.005594698,0.853072673,3.606082733,21,0,1.004077438,0.221861294,9.598408181,1.000013316,1,
Lepilemur_fleuretae_ott3607513,Lepilemur_fleuretae,Fleurette's sportive lemur,Strepsirrhini,0,0,24.2631622,0.005594698,0.853072673,3.606082733,21,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.2625366,0.008718297,0.9013381,2.440363169,17,0,1.069407303,0.101336432,7.779140118,0.993068707,1,
Lepilemur_grewcockorum_ott5839498,Lepilemur_grewcockorum,Grewcock's sportive lemur,Strepsirrhini,0,0,27.2625366,0.008718297,0.9013381,2.440363169,17,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.8941513,0.00841191,0.880383864,4.733330727,23,0,1.0749018,0.107743581,8,0.993891697,1,
Lepilemur_hollandorum_ott6145316,Lepilemur_hollandorum,Holland's sportive lemur,Strepsirrhini,0,0,25.8941513,0.00841191,0.880383864,4.733330727,23,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,24.7953735,0.005262891,0.782650784,2.767776489,16,0,1,0,10,0.999362722,1,
Lepilemur_hubbardorum_ott112838,Lepilemur_hubbardorum,Hubbard's sportive lemur,Strepsirrhini,0,0,24.7953735,0.005262891,0.782650784,2.767776489,16,0,1,0,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.9165588,0.005771148,0.86233449,3.022422552,17,0,1.009460258,0.236334307,10,1.001516662,1,
Lepilemur_jamesorum_ott3428,Lepilemur_jamesorum,James' sportive lemur,Strepsirrhini,0,0,26.9165588,0.005771148,0.86233449,3.022422552,17,0,NA,NA,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.2568604,0.004544877,0.756528715,2.76173389,15,0,0.54,0,8.190167118,0.993726566,1,
Lepilemur_leucopus_ott274698,Lepilemur_leucopus,White-footed sportive lemur,Strepsirrhini,0,0,26.2568604,0.004544877,0.756528715,2.76173389,15,0,0.54,0,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.96574341,0.010352848,0.899138065,2.746623295,19.37871217,0,1.139356363,0.262113504,9.821564506,0.995973291,1,
Lepilemur_manasamody_ott28538,Lepilemur_manasamody,Manasamody sportive lemur,Strepsirrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,22.74102935,0.00808626,0.917317115,3.876134653,23,0,1.05,0.3,10,0.996838281,1,
Lepilemur_microdon_ott1094522,Lepilemur_microdon,Small-toothed sportive lemur,Strepsirrhini,0,0,22.74102935,0.00808626,0.917317115,3.876134653,23,0,1.05,0.3,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.7438802,0.01142164,0.90506659,3.184449569,21,0,0.807516251,0.328999621,8.570892224,0.992529824,1,
Lepilemur_milanoii_ott3607518,Lepilemur_milanoii,Daraina sportive lemur,Strepsirrhini,0,0,25.7438802,0.01142164,0.90506659,3.184449569,21,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.48370572,0.008670176,0.88913036,3.799842855,20.65914203,0,1.069407303,0.101336432,7.779140118,0.993068707,1,
Lepilemur_mitsinjoensis_ott68775,Lepilemur_mitsinjoensis,Mitsinjo sportive lemur,Strepsirrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.18075231,0.012465493,0.910897947,2.784522357,20.30210869,0,4.361483655,-0.004934421,10,0.984059914,1,
Lepilemur_mittermeieri_ott441927,Lepilemur_mittermeieri,Mittermeier's sportive lemur,Strepsirrhini,0,0,NA,NA,NA,NA,NA,0,NA,NA,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,22.9106352,0.007173996,0.92273832,3.905027819,25,0,1.05,0.3,12,1.00898305,1,
Lepilemur_mustelinus_ott388426,Lepilemur_mustelinus,Weasel sportive lemur,Strepsirrhini,0,0,22.9106352,0.007173996,0.92273832,3.905027819,25,0,1.05,0.3,12,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.3894714,0.008836658,0.890777779,2.871383153,19,0,1.139356363,0.262113504,9.821564506,0.995973291,1,
Lepilemur_otto_ott28534,Lepilemur_otto,Otto's sportive lemur,Strepsirrhini,0,0,27.3894714,0.008836658,0.890777779,2.871383153,19,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.7488647,0.004327411,0.719430042,2.182820984,18,0,0.576752224,-7.09E-05,8,0.992881388,1,
Lepilemur_petteri_ott3607512,Lepilemur_petteri,Petter's sportive lemur,Strepsirrhini,0,0,26.7488647,0.004327411,0.719430042,2.182820984,18,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.3701925,0.007223627,0.871560057,3.67125681,19,0,0.77,0.22,10.01833335,0.999586885,1,
Lepilemur_randrianasoloi_ott848083,Lepilemur_randrianasoloi,Randrianasolo's sportive lemur,Strepsirrhini,0,0,26.3701925,0.007223627,0.871560057,3.67125681,19,0,0.77,0.22,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.455663,0.004549097,0.801832272,3.447431315,19,0,0.8,0,12,1.007698399,1,
Lepilemur_ruficaudatus_ott230531,Lepilemur_ruficaudatus,Red-tailed sportive lemur,Strepsirrhini,0,0,27.455663,0.004549097,0.801832272,3.447431315,19,0,0.8,0,12,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.0718094,0.01426193,0.908293918,1.641091764,19,0,7,0,15,0.995550059,1,
Lepilemur_sahamalazensis_ott757737,Lepilemur_sahamalazensis,Sahamalaza sportive lemur,Strepsirrhini,0,0,27.0718094,0.01426193,0.908293918,1.641091764,19,0,7,0,15,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.4635025,0.009551052,0.909513205,5.514109166,23,0,0.875879775,-0.124336569,0,0.964081301,1,
Lepilemur_scottorum_ott6145317,Lepilemur_scottorum,Scott's sportive lemur,Strepsirrhini,0,0,25.4635025,0.009551052,0.909513205,5.514109166,23,0,NA,NA,0,NA,1,Solitary,Matriarchal,Polygynous,Maternal,22.5461548,0.01009234,0.934528309,5.11743741,25,0,1.002518753,0.203651523,9.165312445,0.998385682,1,
Lepilemur_seali_ott68773,Lepilemur_seali,Seal's sportive lemur,Strepsirrhini,0,0,22.5461548,0.01009234,0.934528309,5.11743741,25,0,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.7261139,0.011747756,0.892974481,4.044513798,19,0,0.75,0.1,8,0.989371858,1,
Lepilemur_septentrionalis_ott231273,Lepilemur_septentrionalis,Northern sportive lemur,Strepsirrhini,0,0,25.7261139,0.011747756,0.892974481,4.044513798,19,0,0.75,0.1,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.9362122,0.016737934,0.902980924,3.764404297,9,0,0.675,0.45,8,0.99042244,1,
Lepilemur_tymerlachsoni_ott3607517,Lepilemur_tymerlachsoni,Hawks' sportive lemur,Strepsirrhini,0,0,26.9362122,0.016737934,0.902980924,3.764404297,9,0,0.675,0.45,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,21.4921204,0.004537255,0.931336761,2.075228413,15,0,0.968920515,0.172668615,8,0.994050273,1,
Lepilemur_wrightae_ott3607515,Lepilemur_wrightae,Wright's sportive lemur,Strepsirrhini,0,0,21.4921204,0.004537255,0.931336761,2.075228413,15,0,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.13399228,0.003077909,0.68501589,3.697890396,58,1,7.5,3,20,0.5,18,
Lophocebus_albigena_ott554556,Lophocebus_albigena,Grey-cheeked mangabey,Cercopithecidae,1,2,25.13399228,0.003077909,0.68501589,3.697890396,58,1,7.5,3,20,0.5,18,Multi-male-multi-female,NA,Polygynandrous,Maternal,25.1298791,0.005517069,0.851411922,4.113272808,38,1,6.5,6,25,1,15,
Lophocebus_aterrimus_ott554550,Lophocebus_aterrimus,Black crested mangabey,Cercopithecidae,0,0,25.1298791,0.005517069,0.851411922,4.113272808,38,1,6.5,6,25,1,15,Multi-male-multi-female,Patriarchal,Polygynandrous,Maternal,23.62991842,0.003079725,0.488137375,3.191441611,37,0,0.25,0,15,2,1,
Loris_lydekkerianus_ott673378,Loris_lydekkerianus,Gray slender loris,Strepsirrhini,0,0,23.62991842,0.003079725,0.488137375,3.191441611,37,0,0.25,0,15,2,1,Solitary,NA,Polygynandrous,Maternal,25.33579577,0.008076662,0.559031692,3.199982634,27,0,0.13,0.08,18,1,4,
Loris_tardigradus_ott152022,Loris_tardigradus,Red slender loris,Strepsirrhini,0,0,25.33579577,0.008076662,0.559031692,3.199982634,27,0,0.13,0.08,18,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,15.21884097,0.002866072,0.447035152,3.828172599,65,1,8.85,2.7,20,0.25,30,
Macaca_arctoides_ott689665,Macaca_arctoides,Stump-tailed macaques,Cercopithecidae,1,17,15.21884097,0.002866072,0.447035152,3.828172599,65,1,8.85,2.7,20,0.25,30,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,2.99639,0.003765374,0.473464722,2.624700152,95,1,11.25,6.5,31.09414206,1,20,
Macaca_assamensis_ott115440,Macaca_assamensis,Assam macaque,Cercopithecidae,0,0,2.99639,0.003765374,0.473464722,2.624700152,95,1,11.25,6.5,NA,1,20,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,27.6266876,0.010391983,0.927816219,5.127808872,12,1,12.05,9.5,28.45115198,0.5,28,
Macaca_brunnescens_ott169936,Macaca_brunnescens,Muna-Buton macaque,Cercopithecidae,0,0,27.6266876,0.010391983,0.927816219,5.127808872,12,1,12.05,9.5,NA,0.5,28,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,8.74345155,0.003757053,0.473303547,2.684289757,8,1,8.35,3.31,30,0.5,45,
Macaca_cyclopis_ott1067495,Macaca_cyclopis,Formosan rock macaque,Cercopithecidae,0,0,8.74345155,0.003757053,0.473303547,2.684289757,8,1,8.35,3.31,30,0.5,45,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.24272816,0.003379957,0.746902834,3.832867812,13,1,5,4,15,1,30,
Macaca_fascicularis_ott689668,Macaca_fascicularis,Crab-eating macaque,Cercopithecidae,1,2.67,26.24272816,0.003379957,0.746902834,3.832867812,13,1,5,4,15,1,30,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,7.919996775,0.004185178,0.500848425,3.207187001,9,1,9.95,2.7,28,0.25,40,
Macaca_fuscata_ott689660,Macaca_fuscata,Japanese macaque,Cercopithecidae,1,743.36,7.919996775,0.004185178,0.500848425,3.207187001,9,1,9.95,2.7,28,0.25,40,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.4777873,0.005381363,0.900442898,5.603426964,15,1,9,4.4,20.96852432,0.344557807,18,
Macaca_hecki_ott575296,Macaca_hecki,Heck's macaque,Cercopithecidae,0,0,25.4777873,0.005381363,0.900442898,5.603426964,15,1,9,4.4,NA,NA,18,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,24.8399255,0.000698786,0.555456337,4.191285693,47,1,6.75,4.7,26,0.2,46,
Macaca_leonina_ott115044,Macaca_leonina,Northern pig-tailed macaque,Cercopithecidae,0,0,24.8399255,0.000698786,0.555456337,4.191285693,47,1,6.75,4.7,26,0.2,46,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,-1.7439878,0.012129576,0.38630275,3.53220749,48,1,10,16,20,0.428670901,35,
Macaca_leucogenys_ott6145111,Macaca_leucogenys,White-cheeked macaque,Cercopithecidae,0,0,-1.7439878,0.012129576,0.38630275,3.53220749,48,1,10,16,20,NA,35,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.7177242,0.009317139,0.945737475,3.424371961,14,1,7.3,5,28,0.2,20,
Macaca_maura_ott169928,Macaca_maura,Moor macaque,Cercopithecidae,1,2,26.7177242,0.009317139,0.945737475,3.424371961,14,1,7.3,5,28,0.2,20,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,15.04580565,0.001546269,0.522266917,2.155299743,84,1,7,6,30,0.33,45,
Macaca_mulatta_ott689650,Macaca_mulatta,Rhesus macaque,Cercopithecidae,1,346.09,15.04580565,0.001546269,0.522266917,2.155299743,84,1,7,6,30,0.33,45,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,-6.1075907,0.004623491,0.32180959,3.251988327,39,1,15,0,30,0.504340439,24,
Macaca_munzala_ott927559,Macaca_munzala,Arunachal macaque,Cercopithecidae,0,0,-6.1075907,0.004623491,0.32180959,3.251988327,39,1,15,0,30,NA,24,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.56113433,0.00534938,0.836663921,4.288751556,22,1,8.25,7.5,26,0.14,45,
Macaca_nemestrina_ott689656,Macaca_nemestrina,Southern pig-tailed macaque,Cercopithecidae,1,14,26.56113433,0.00534938,0.836663921,4.288751556,22,1,8.25,7.5,26,0.14,45,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.27026688,0.004002317,0.864948712,5.31687745,8,1,7.7,4.4,18,0.5,75,
Macaca_nigra_ott111862,Macaca_nigra,Celebes crested macaque,Cercopithecidae,1,6,26.27026688,0.004002317,0.864948712,5.31687745,8,1,7.7,4.4,18,0.5,75,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,24.7072166,0.00522058,0.890507129,5.910010932,15,1,5.65,0.3,19.86900899,0.358688972,18,
Macaca_nigrescens_ott169927,Macaca_nigrescens,Gorontalo macaque,Cercopithecidae,0,0,24.7072166,0.00522058,0.890507129,5.910010932,15,1,5.65,0.3,NA,NA,18,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.9097859,0.011960985,0.951784459,5.611078818,14,1,8.5,7,29,0.439726943,30,
